"","ip","date","hour","minute","seconds","zone","request1","request2","status","respsize","url","computer","timeR","attaque"
"270","192.108.116.88","15/Dec/2017","15","37","22","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"271","192.108.116.88","15/Dec/2017","15","37","22","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",135,0
"272","192.108.116.88","15/Dec/2017","15","37","22","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,0
"273","192.108.116.88","15/Dec/2017","15","37","22","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,0
"274","192.108.116.88","15/Dec/2017","15","37","22","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",121,0
"275","192.108.116.88","15/Dec/2017","15","37","23","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,0
"276","192.108.116.88","15/Dec/2017","15","37","23","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"277","192.108.116.88","15/Dec/2017","15","37","25","+0000","GET "," HTTP/1.1/NA",304,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,0
"278","192.108.116.88","15/Dec/2017","15","37","25","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"279","192.108.116.88","15/Dec/2017","15","37","25","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",3,0
"280","192.108.116.88","15/Dec/2017","15","37","25","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",148,0
"281","192.108.116.88","15/Dec/2017","15","37","26","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",3,0
"282","192.108.116.88","15/Dec/2017","15","37","26","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",4,0
"283","192.108.116.88","15/Dec/2017","15","37","26","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",163,0
"284","192.108.116.88","15/Dec/2017","15","37","26","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",2,0
"285","192.108.116.88","15/Dec/2017","15","37","26","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",5,0
"286","192.108.116.88","15/Dec/2017","15","37","28","+0000","GET "," HTTP/1.1/NA",304,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,0
"287","192.108.116.88","15/Dec/2017","15","37","29","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,0
"288","192.108.116.88","15/Dec/2017","15","37","29","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",3,0
"289","192.108.116.88","15/Dec/2017","15","37","29","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",196,0
"290","192.108.116.88","15/Dec/2017","15","37","29","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"291","192.108.116.88","15/Dec/2017","15","37","29","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,0
"292","192.108.116.88","15/Dec/2017","15","37","30","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",132,0
"293","192.108.116.88","15/Dec/2017","15","37","30","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,0
"294","192.108.116.88","15/Dec/2017","15","37","30","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"295","192.108.116.88","15/Dec/2017","15","37","32","+0000","GET "," HTTP/1.1/NA",304,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,0
"296","192.108.116.88","15/Dec/2017","15","37","32","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"297","192.108.116.88","15/Dec/2017","15","37","32","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,0
"298","192.108.116.88","15/Dec/2017","15","37","32","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",91,0
"299","192.108.116.88","15/Dec/2017","15","37","33","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"300","192.108.116.88","15/Dec/2017","15","37","33","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"301","192.108.116.88","15/Dec/2017","15","37","33","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",91,0
"302","192.108.116.88","15/Dec/2017","15","37","33","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",2,0
"303","192.108.116.88","15/Dec/2017","15","37","33","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",4,0
"304","192.108.116.88","15/Dec/2017","15","37","35","+0000","GET "," HTTP/1.1/NA",304,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,0
"305","192.108.116.88","15/Dec/2017","15","37","35","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,0
"306","192.108.116.88","15/Dec/2017","15","37","35","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"307","192.108.116.88","15/Dec/2017","15","37","36","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",165,0
"308","192.108.116.88","15/Dec/2017","15","37","36","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",2,0
"309","192.108.116.88","15/Dec/2017","15","37","36","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",2,0
"310","192.108.116.88","15/Dec/2017","15","37","36","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",139,0
"311","192.108.116.88","15/Dec/2017","15","37","36","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,0
"312","192.108.116.88","15/Dec/2017","15","37","36","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"313","192.108.116.88","15/Dec/2017","15","37","38","+0000","GET "," HTTP/1.1/NA",304,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,0
"314","192.108.116.88","15/Dec/2017","15","37","39","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"315","192.108.116.88","15/Dec/2017","15","37","39","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"316","192.108.116.88","15/Dec/2017","15","37","39","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",146,0
"317","192.108.116.88","15/Dec/2017","15","37","39","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"318","192.108.116.88","15/Dec/2017","15","37","39","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",2,0
"319","192.108.116.88","15/Dec/2017","15","37","39","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",174,0
"320","192.108.116.88","15/Dec/2017","15","37","40","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"321","192.108.116.88","15/Dec/2017","15","37","40","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",2,0
"322","192.108.116.88","15/Dec/2017","15","37","42","+0000","GET "," HTTP/1.1/NA",304,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,0
"323","192.108.116.88","15/Dec/2017","15","37","42","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,0
"324","192.108.116.88","15/Dec/2017","15","37","42","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",6,0
"325","192.108.116.88","15/Dec/2017","15","37","43","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",167,0
"326","192.108.116.88","15/Dec/2017","15","37","43","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"327","192.108.116.88","15/Dec/2017","15","37","43","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,0
"328","192.108.116.88","15/Dec/2017","15","37","43","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",197,0
"329","192.108.116.88","15/Dec/2017","15","37","43","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"330","192.108.116.88","15/Dec/2017","15","37","43","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"331","192.108.116.88","15/Dec/2017","15","37","46","+0000","GET "," HTTP/1.1/NA",304,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,0
"332","192.108.116.88","15/Dec/2017","15","37","46","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,0
"333","192.108.116.88","15/Dec/2017","15","37","46","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",2,0
"334","192.108.116.88","15/Dec/2017","15","37","46","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",94,0
"335","192.108.116.88","15/Dec/2017","15","37","46","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,0
"336","192.108.116.88","15/Dec/2017","15","37","46","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",4,0
"337","192.108.116.88","15/Dec/2017","15","37","46","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",103,0
"338","192.108.116.88","15/Dec/2017","15","37","46","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,0
"339","192.108.116.88","15/Dec/2017","15","37","47","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",3,0
"340","192.108.116.88","15/Dec/2017","15","37","49","+0000","GET "," HTTP/1.1/NA",304,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,0
"341","192.108.116.88","15/Dec/2017","15","37","49","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"342","192.108.116.88","15/Dec/2017","15","37","49","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"343","192.108.116.88","15/Dec/2017","15","37","49","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",121,0
"344","192.108.116.88","15/Dec/2017","15","37","49","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"345","192.108.116.88","15/Dec/2017","15","37","49","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",2,0
"346","192.108.116.88","15/Dec/2017","15","37","50","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",165,0
"347","192.108.116.88","15/Dec/2017","15","37","50","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"348","192.108.116.88","15/Dec/2017","15","37","50","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"349","192.108.116.88","15/Dec/2017","15","37","52","+0000","GET "," HTTP/1.1/NA",304,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,0
"350","192.108.116.88","15/Dec/2017","15","37","52","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"351","192.108.116.88","15/Dec/2017","15","37","52","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"352","192.108.116.88","15/Dec/2017","15","37","53","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",165,0
"353","192.108.116.88","15/Dec/2017","15","37","53","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",3,0
"354","192.108.116.88","15/Dec/2017","15","37","53","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"355","192.108.116.88","15/Dec/2017","15","37","53","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",166,0
